key,testbed,class,multiplier,type,n,c,density,id,cfs_opt,cfs_time,cfs_nodes,cfs_timeout,heur_opt,heur_time,heur_restarts
main/C1/BPPC_1_0_10.txt_0.4,main,C,1,1,120,150,0.4,10,210,0.3488,1,0,210,0.0031,20
main/C1/BPPC_1_0_1.txt_0.4,main,C,1,1,120,150,0.4,1,200,0.3985,1,0,200,0.0027,20
main/C1/BPPC_1_0_1.txt_0.1,main,C,1,1,120,150,0.1,1,210,0.5560,1,0,210,0.0026,20
main/C1/BPPC_1_0_2.txt_0.1,main,C,1,1,120,150,0.1,2,210,0.5896,1,0,210,0.0031,20
main/C1/BPPC_1_0_1.txt_0.8,main,C,1,1,120,150,0.8,1,186,1.1060,104,0,180,0.0028,20
main/C1/BPPC_1_0_3.txt_0.1,main,C,1,1,120,150,0.1,3,210,0.6107,1,0,210,0.0030,20
main/C1/BPPC_1_0_3.txt_0.4,main,C,1,1,120,150,0.4,3,210,0.4260,18,0,210,0.0034,20
main/C1/BPPC_1_0_2.txt_0.4,main,C,1,1,120,150,0.4,2,200,1.1584,78,0,200,0.0031,20
main/C1/BPPC_1_0_3.txt_0.8,main,C,1,1,120,150,0.8,3,186,0.4450,400,0,180,0.0046,20
main/C1/BPPC_1_0_4.txt_0.1,main,C,1,1,120,150,0.1,4,210,0.5912,1,0,210,0.0035,20
main/C1/BPPC_1_0_4.txt_0.8,main,C,1,1,120,150,0.8,4,190,0.4170,1,0,180,0.0031,20
main/C1/BPPC_1_0_5.txt_0.8,main,C,1,1,120,150,0.8,5,183,1.1168,202,0,179,0.0029,20
main/C1/BPPC_2_0_1.txt_0.1,main,C,1,2,250,150,0.1,1,220,2.3352,1,0,220,0.0064,20
main/C1/BPPC_2_0_10.txt_0.1,main,C,1,2,250,150,0.1,10,220,2.3185,1,0,220,0.0067,20
main/C1/BPPC_2_0_10.txt_0.4,main,C,1,2,250,150,0.4,10,220,2.0397,1,0,210,0.0066,20
main/C1/BPPC_2_0_2.txt_0.4,main,C,1,2,250,150,0.4,2,210,2.0391,1,0,210,0.0065,20
main/C1/BPPC_2_0_2.txt_0.1,main,C,1,2,250,150,0.1,2,210,3.8029,1,0,210,0.0076,20
main/C1/BPPC_2_0_3.txt_0.1,main,C,1,2,250,150,0.1,3,220,3.4047,1,0,220,0.0070,20
main/C1/BPPC_2_0_3.txt_0.4,main,C,1,2,250,150,0.4,3,220,1.8470,1,0,210,0.0069,20
main/C1/BPPC_2_0_2.txt_0.8,main,C,1,2,250,150,0.8,2,195,6.4685,5,0,188,0.0063,20
main/C1/BPPC_2_0_1.txt_0.8,main,C,1,2,250,150,0.8,1,190,12.5813,241,0,180,0.0064,20
main/C1/BPPC_2_0_5.txt_0.4,main,C,1,2,250,150,0.4,5,220,2.1546,1,0,210,0.0060,20
main/C1/BPPC_2_0_10.txt_0.8,main,C,1,2,250,150,0.8,10,194,13.7867,270,0,187,0.0079,20
main/C1/BPPC_2_0_3.txt_0.8,main,C,1,2,250,150,0.8,3,190,14.2713,578,0,189,0.0062,20
main/C1/BPPC_3_0_2.txt_0.1,main,C,1,3,500,150,0.1,2,220,19.5640,1,0,220,0.0159,20
main/C1/BPPC_3_0_3.txt_0.4,main,C,1,3,500,150,0.4,3,220,11.5861,1,0,210,0.0160,20
main/C1/BPPC_3_0_10.txt_0.8,main,C,1,3,500,150,0.8,10,200,84.0071,90,0,188,0.0168,20
main/C1/BPPC_3_0_4.txt_0.1,main,C,1,3,500,150,0.1,4,220,19.9595,1,0,220,0.0159,20
main/C1/BPPC_3_0_4.txt_0.4,main,C,1,3,500,150,0.4,4,220,11.2431,1,0,210,0.0170,20
main/C1/BPPC_3_0_5.txt_0.1,main,C,1,3,500,150,0.1,5,220,21.1693,1,0,220,0.0162,20
main/C1/BPPC_3_0_5.txt_0.4,main,C,1,3,500,150,0.4,5,210,13.2999,1,0,210,0.0175,20
main/C1/BPPC_3_0_1.txt_0.8,main,C,1,3,500,150,0.8,1,200,168.4702,806,0,189,0.0172,20
main/C1/BPPC_3_0_3.txt_0.8,main,C,1,3,500,150,0.8,3,200,145.5071,592,0,189,0.0161,20
main/C1/BPPC_3_0_7.txt_0.1,main,C,1,3,500,150,0.1,7,220,19.7577,1,0,220,0.0156,20
main/C1/BPPC_3_0_2.txt_0.8,main,C,1,3,500,150,0.8,2,200,192.8453,1151,0,189,0.0165,20
main/C1/BPPC_3_0_6.txt_0.4,main,C,1,3,500,150,0.4,6,210,84.5861,116,0,210,0.0165,20
main/C1/BPPC_4_0_1.txt_0.4,main,C,1,4,1000,150,0.4,1,220,60.8028,1,0,220,0.0355,20
main/C1/BPPC_4_0_1.txt_0.1,main,C,1,4,1000,150,0.1,1,220,127.2762,1,0,220,0.0328,20
main/C1/BPPC_4_0_10.txt_0.1,main,C,1,4,1000,150,0.1,10,220,126.7233,1,0,220,0.0357,20
main/C1/BPPC_4_0_2.txt_0.4,main,C,1,4,1000,150,0.4,2,220,56.7196,1,0,220,0.0397,20
main/C1/BPPC_4_0_2.txt_0.1,main,C,1,4,1000,150,0.1,2,220,126.3960,1,0,220,0.0355,20
main/C1/BPPC_4_0_3.txt_0.4,main,C,1,4,1000,150,0.4,3,220,60.4801,1,0,220,0.0353,20
main/C1/BPPC_4_0_4.txt_0.1,main,C,1,4,1000,150,0.1,4,220,122.7035,1,0,220,0.0356,20
main/C1/BPPC_4_0_4.txt_0.4,main,C,1,4,1000,150,0.4,4,220,60.8403,1,0,220,0.0346,20
main/C1/BPPC_4_0_1.txt_0.8,main,C,1,4,1000,150,0.8,1,200,600.0081,0,1,190,0.0470,20
main/C1/BPPC_5_0_1.txt_0.1,main,C,1,5,60,1000,0.1,1,1030,0.9697,155,0,1030,0.0024,20
main/C1/BPPC_5_0_10.txt_0.1,main,C,1,5,60,1000,0.1,10,1030,0.9376,347,0,1030,0.0029,20
main/C1/BPPC_5_0_10.txt_0.4,main,C,1,5,60,1000,0.4,10,1030,0.7244,215,0,1030,0.0023,20
main/C1/BPPC_5_0_2.txt_0.4,main,C,1,5,60,1000,0.4,2,1030,0.7846,216,0,1030,0.0024,20
main/C1/BPPC_5_0_3.txt_0.4,main,C,1,5,60,1000,0.4,3,1030,0.7476,1,0,1030,0.0027,20
main/C1/BPPC_5_0_3.txt_0.8,main,C,1,5,60,1000,0.8,3,1027,0.6134,144,0,1026,0.0025,20
main/C1/BPPC_5_0_4.txt_0.4,main,C,1,5,60,1000,0.4,4,1030,0.7849,382,0,1030,0.0052,20
main/C1/BPPC_5_0_4.txt_0.8,main,C,1,5,60,1000,0.8,4,1029,0.6186,107,0,1027,0.0026,20
main/C1/BPPC_5_0_5.txt_0.1,main,C,1,5,60,1000,0.1,5,1030,0.9534,1,0,1030,0.0027,20
main/C1/BPPC_5_0_6.txt_0.1,main,C,1,5,60,1000,0.1,6,1030,0.9983,157,0,1030,0.0026,20
main/C1/BPPC_5_0_7.txt_0.8,main,C,1,5,60,1000,0.8,7,1029,0.6143,121,0,1026,0.0025,20
main/C1/BPPC_5_0_8.txt_0.8,main,C,1,5,60,1000,0.8,8,1029,0.7418,102,0,1027,0.0029,20
main/C1/BPPC_6_0_1.txt_0.1,main,C,1,6,120,1000,0.1,1,1030,3.9590,489,0,1030,0.0055,20
main/C1/BPPC_6_0_1.txt_0.4,main,C,1,6,120,1000,0.4,1,1030,3.0449,291,0,1030,0.0052,20
main/C1/BPPC_6_0_10.txt_0.1,main,C,1,6,120,1000,0.1,10,1040,3.4609,1,0,1040,0.0049,20
main/C1/BPPC_6_0_10.txt_0.4,main,C,1,6,120,1000,0.4,10,1040,2.8274,1,0,1030,0.0049,20
main/C1/BPPC_6_0_10.txt_0.8,main,C,1,6,120,1000,0.8,10,1030,2.3283,1,0,1030,0.0056,20
main/C1/BPPC_6_0_2.txt_0.1,main,C,1,6,120,1000,0.1,2,1040,3.5582,1,0,1040,0.0046,20
main/C1/BPPC_6_0_2.txt_0.4,main,C,1,6,120,1000,0.4,2,1030,3.1993,221,0,1030,0.0049,20
main/C1/BPPC_6_0_2.txt_0.8,main,C,1,6,120,1000,0.8,2,1030,2.3539,174,0,1029,0.0057,20
main/C1/BPPC_6_0_3.txt_0.4,main,C,1,6,120,1000,0.4,3,1030,2.8957,1,0,1030,0.0052,20
main/C1/BPPC_6_0_3.txt_0.8,main,C,1,6,120,1000,0.8,3,1030,2.3730,401,0,1028,0.0062,20
main/C1/BPPC_6_0_4.txt_0.1,main,C,1,6,120,1000,0.1,4,1030,3.8163,314,0,1030,0.0050,20
main/C1/BPPC_4_0_10.txt_0.8,main,C,1,4,1000,150,0.8,10,200,600.0100,0,1,190,0.0442,20
main/C1/BPPC_6_0_4.txt_0.8,main,C,1,6,120,1000,0.8,4,1030,2.3071,1,0,1028,0.0052,20
main/C1/BPPC_7_0_1.txt_0.8,main,C,1,7,249,1000,0.8,1,1030,9.3509,1,0,1030,0.0110,20
main/C1/BPPC_7_0_1.txt_0.4,main,C,1,7,249,1000,0.4,1,1040,11.6424,1,0,1030,0.0116,20
main/C1/BPPC_7_0_10.txt_0.8,main,C,1,7,249,1000,0.8,10,1030,9.6944,259,0,1030,0.0150,20
main/C1/BPPC_7_0_10.txt_0.1,main,C,1,7,249,1000,0.1,10,1040,14.7583,1,0,1040,0.0098,20
main/C1/BPPC_7_0_2.txt_0.1,main,C,1,7,249,1000,0.1,2,1040,14.8060,1,0,1040,0.0096,20
main/C1/BPPC_7_0_3.txt_0.1,main,C,1,7,249,1000,0.1,3,1040,14.6498,1,0,1040,0.0098,20
main/C1/BPPC_7_0_3.txt_0.4,main,C,1,7,249,1000,0.4,3,1030,13.4086,933,0,1030,0.0104,20
main/C1/BPPC_7_0_3.txt_0.8,main,C,1,7,249,1000,0.8,3,1030,9.1826,1,0,1030,0.0111,20
main/C1/BPPC_7_0_4.txt_0.4,main,C,1,7,249,1000,0.4,4,1030,12.5819,781,0,1030,0.0101,20
main/C1/BPPC_7_0_4.txt_0.1,main,C,1,7,249,1000,0.1,4,1040,14.3418,1,0,1040,0.0118,20
main/C1/BPPC_7_0_4.txt_0.8,main,C,1,7,249,1000,0.8,4,1030,9.6146,271,0,1030,0.0094,20
main/C1/BPPC_7_0_9.txt_0.4,main,C,1,7,249,1000,0.4,9,1030,13.6127,1506,0,1030,0.0112,20
main/C1/BPPC_8_0_1.txt_0.4,main,C,1,8,501,1000,0.4,1,1040,51.1422,1,0,1040,0.0233,20
main/C1/BPPC_8_0_1.txt_0.1,main,C,1,8,501,1000,0.1,1,1040,64.4904,1,0,1040,0.0192,20
main/C1/BPPC_8_0_1.txt_0.8,main,C,1,8,501,1000,0.8,1,1040,41.8732,1,0,1030,0.0231,20
main/C1/BPPC_4_0_3.txt_0.8,main,C,1,4,1000,150,0.8,3,200,600.0094,0,1,190,0.0405,20
main/C1/BPPC_8_0_10.txt_0.1,main,C,1,8,501,1000,0.1,10,1040,64.5116,1,0,1040,0.0210,20
main/C1/BPPC_8_0_10.txt_0.4,main,C,1,8,501,1000,0.4,10,1040,50.0518,1,0,1030,0.0224,20
main/C1/BPPC_8_0_10.txt_0.8,main,C,1,8,501,1000,0.8,10,1030,45.0593,662,0,1030,0.0238,20
main/C1/BPPC_8_0_2.txt_0.1,main,C,1,8,501,1000,0.1,2,1040,64.3029,1,0,1040,0.0210,20
main/C1/BPPC_8_0_2.txt_0.8,main,C,1,8,501,1000,0.8,2,1030,45.6923,821,0,1030,0.0285,20
main/C1/BPPC_8_0_3.txt_0.8,main,C,1,8,501,1000,0.8,3,1030,43.6586,1,0,1030,0.0316,20
main/C1/BPPC_8_0_4.txt_0.4,main,C,1,8,501,1000,0.4,4,1040,60.3104,1,0,1030,0.0237,20
main/C1/BPPC_8_0_4.txt_0.1,main,C,1,8,501,1000,0.1,4,1040,65.4329,1,0,1040,0.0213,20
main/C1/BPPC_8_0_5.txt_0.4,main,C,1,8,501,1000,0.4,5,1040,62.2591,1,0,1030,0.0226,20
main/C10/BPPC_1_0_1.txt_0.4,main,C,10,1,120,1500,0.4,1,947,5.3839,6853,0,894,0.0420,20
main/C10/BPPC_1_0_10.txt_0.4,main,C,10,1,120,1500,0.4,10,939,5.4892,5093,0,909,0.0516,20
main/C10/BPPC_1_0_2.txt_0.4,main,C,10,1,120,1500,0.4,2,942,5.1911,6109,0,880,0.0671,20
main/C10/BPPC_1_0_1.txt_0.1,main,C,10,1,120,1500,0.1,1,1808,63.5703,398555,0,1780,0.1054,20
main/C10/BPPC_1_0_3.txt_0.4,main,C,10,1,120,1500,0.4,3,941,5.3214,5629,0,807,0.0396,20
main/C10/BPPC_1_0_3.txt_0.8,main,C,10,1,120,1500,0.8,3,412,3.8915,190,0,373,0.0088,20
main/C10/BPPC_1_0_2.txt_0.1,main,C,10,1,120,1500,0.1,2,1800,73.4925,660854,0,1770,0.1225,20
main/C10/BPPC_1_0_4.txt_0.8,main,C,10,1,120,1500,0.8,4,496,3.8062,173,0,496,0.0098,20
main/C1/BPPC_4_0_4.txt_0.8,main,C,1,4,1000,150,0.8,4,200,600.0107,0,1,190,0.0447,20
main/C10/BPPC_1_0_5.txt_0.8,main,C,10,1,120,1500,0.8,5,418,3.9151,170,0,396,0.0112,20
main/C10/BPPC_1_0_6.txt_0.8,main,C,10,1,120,1500,0.8,6,449,3.9342,174,0,410,0.0175,20
main/C10/BPPC_1_0_3.txt_0.1,main,C,10,1,120,1500,0.1,3,1810,108.3575,719201,0,1799,0.1023,20
main/C10/BPPC_2_0_1.txt_0.4,main,C,10,2,250,1500,0.4,1,1128,50.2031,310015,0,1061,0.1580,20
main/C10/BPPC_2_0_1.txt_0.8,main,C,10,2,250,1500,0.8,1,479,16.0380,963,0,438,0.0181,20
main/C10/BPPC_2_0_10.txt_0.4,main,C,10,2,250,1500,0.4,10,1191,48.3862,251748,0,1024,0.1481,20
main/C10/BPPC_2_0_10.txt_0.8,main,C,10,2,250,1500,0.8,10,545,16.0485,935,0,424,0.0207,20
main/C10/BPPC_1_0_4.txt_0.1,main,C,10,1,120,1500,0.1,4,1790,244.2989,1879514,0,1770,0.0597,20
main/C10/BPPC_2_0_2.txt_0.4,main,C,10,2,250,1500,0.4,2,1208,49.0927,297832,0,1163,0.1457,20
main/C10/BPPC_2_0_2.txt_0.8,main,C,10,2,250,1500,0.8,2,516,15.5219,830,0,516,0.0240,20
main/C10/BPPC_2_0_1.txt_0.1,main,C,10,2,250,1500,0.1,1,1840,600.0001,5537860,1,1829,0.1279,20
main/C10/BPPC_2_0_3.txt_0.4,main,C,10,2,250,1500,0.4,3,1232,44.8681,247306,0,1112,0.1348,20
main/C10/BPPC_2_0_10.txt_0.1,main,C,10,2,250,1500,0.1,10,1850,600.0002,6039240,1,1810,0.1306,20
main/C10/BPPC_2_0_3.txt_0.8,main,C,10,2,250,1500,0.8,3,527,15.6987,833,0,493,0.0296,20
main/C10/BPPC_2_0_2.txt_0.1,main,C,10,2,250,1500,0.1,2,1860,600.0009,4702991,1,1840,0.1615,20
main/C10/BPPC_3_0_1.txt_0.8,main,C,10,3,500,1500,0.8,1,562,72.5423,7191,0,489,0.0606,20
main/C10/BPPC_3_0_10.txt_0.8,main,C,10,3,500,1500,0.8,10,543,73.1430,7809,0,482,0.0706,20
main/C10/BPPC_3_0_2.txt_0.8,main,C,10,3,500,1500,0.8,2,622,73.6259,5635,0,622,0.0732,20
main/C10/BPPC_2_0_3.txt_0.1,main,C,10,2,250,1500,0.1,3,1860,600.0001,4924112,1,1810,0.1396,20
main/C10/BPPC_3_0_3.txt_0.8,main,C,10,3,500,1500,0.8,3,567,73.7827,6839,0,469,0.0589,20
main/C10/BPPC_3_0_10.txt_0.1,main,C,10,3,500,1500,0.1,10,1896,600.0002,4865738,1,1877,0.2389,20
main/C10/BPPC_3_0_2.txt_0.1,main,C,10,3,500,1500,0.1,2,1900,600.0002,4447798,1,1880,0.2754,20
main/C10/BPPC_3_0_3.txt_0.4,main,C,10,3,500,1500,0.4,3,1306,600.0001,3684112,1,1197,0.4022,20
main/C10/BPPC_3_0_4.txt_0.1,main,C,10,3,500,1500,0.1,4,1900,600.0004,4100728,1,1870,0.2556,20
main/C10/BPPC_3_0_4.txt_0.4,main,C,10,3,500,1500,0.4,4,1376,600.0001,3657278,1,1255,0.5317,20
main/C10/BPPC_3_0_5.txt_0.1,main,C,10,3,500,1500,0.1,5,1896,600.0001,4755551,1,1870,0.2517,20
main/C10/BPPC_3_0_5.txt_0.4,main,C,10,3,500,1500,0.4,5,1372,600.0001,3524671,1,1227,0.4264,20
main/C10/BPPC_3_0_6.txt_0.4,main,C,10,3,500,1500,0.4,6,1376,600.0002,3846402,1,1211,0.4856,20
main/C10/BPPC_4_0_1.txt_0.8,main,C,10,4,1000,1500,0.8,1,659,306.3565,53661,0,607,0.2331,20
main/C10/BPPC_4_0_1.txt_0.1,main,C,10,4,1000,1500,0.1,1,1950,600.0006,747678,1,1920,0.4936,20
main/C10/BPPC_4_0_10.txt_0.8,main,C,10,4,1000,1500,0.8,10,665,314.3981,48328,0,601,0.2903,20
main/C10/BPPC_4_0_10.txt_0.1,main,C,10,4,1000,1500,0.1,10,1969,600.0004,662188,1,1930,0.4707,20
main/C10/BPPC_4_0_3.txt_0.8,main,C,10,4,1000,1500,0.8,3,670,329.5574,55131,0,581,0.2756,20
main/C10/BPPC_4_0_2.txt_0.1,main,C,10,4,1000,1500,0.1,2,1950,600.0006,430456,1,1920,0.4672,20
main/C10/BPPC_4_0_2.txt_0.4,main,C,10,4,1000,1500,0.4,2,1312,600.0001,1715720,1,1353,1.7036,20
main/C10/BPPC_4_0_4.txt_0.8,main,C,10,4,1000,1500,0.8,4,662,316.4081,52673,0,570,0.3113,20
main/C10/BPPC_4_0_4.txt_0.1,main,C,10,4,1000,1500,0.1,4,1940,600.0002,779747,1,1920,0.5038,20
main/C10/BPPC_5_0_1.txt_0.1,main,C,10,5,60,10000,0.1,1,8307,12.6662,7511,0,8099,0.0378,20
main/C10/BPPC_5_0_10.txt_0.1,main,C,10,5,60,10000,0.1,10,8230,11.4491,3076,0,8154,0.0385,20
main/C10/BPPC_5_0_10.txt_0.4,main,C,10,5,60,10000,0.4,10,3657,8.4479,267,0,3657,0.0174,20
main/C10/BPPC_5_0_2.txt_0.4,main,C,10,5,60,10000,0.4,2,3458,8.9321,358,0,3458,0.0183,20
main/C10/BPPC_5_0_3.txt_0.4,main,C,10,5,60,10000,0.4,3,3491,9.1391,430,0,3491,0.0157,20
main/C10/BPPC_5_0_3.txt_0.8,main,C,10,5,60,10000,0.8,3,1656,7.1445,26,0,1442,0.0033,20
main/C10/BPPC_5_0_4.txt_0.4,main,C,10,5,60,10000,0.4,4,3350,9.2973,484,0,3350,0.0145,20
main/C10/BPPC_5_0_4.txt_0.8,main,C,10,5,60,10000,0.8,4,1672,6.9004,21,0,1672,0.0042,20
main/C10/BPPC_5_0_5.txt_0.1,main,C,10,5,60,10000,0.1,5,7776,13.3752,4555,0,7660,0.0342,20
main/C10/BPPC_5_0_6.txt_0.1,main,C,10,5,60,10000,0.1,6,8614,11.0922,1518,0,8614,0.0491,20
main/C10/BPPC_5_0_7.txt_0.8,main,C,10,5,60,10000,0.8,7,1550,7.2089,19,0,1550,0.0032,20
main/C10/BPPC_5_0_8.txt_0.8,main,C,10,5,60,10000,0.8,8,1454,7.4240,18,0,1389,0.0049,20
main/C10/BPPC_4_0_4.txt_0.4,main,C,10,4,1000,1500,0.4,4,1335,600.0001,1607032,1,1409,1.3186,20
main/C10/BPPC_6_0_1.txt_0.4,main,C,10,6,120,10000,0.4,1,4528,34.0300,5206,0,4444,0.0454,20
main/C10/BPPC_4_0_5.txt_0.4,main,C,10,4,1000,1500,0.4,5,1285,600.0001,1439820,1,1301,1.6050,20
main/C10/BPPC_6_0_10.txt_0.4,main,C,10,6,120,10000,0.4,10,4439,31.8003,6049,0,4152,0.0776,20
main/C10/BPPC_6_0_10.txt_0.8,main,C,10,6,120,10000,0.8,10,2136,26.0042,66,0,2136,0.0099,20
main/C10/BPPC_4_0_6.txt_0.4,main,C,10,4,1000,1500,0.4,6,1274,600.0001,1544346,1,1372,1.6715,20
main/C10/BPPC_6_0_2.txt_0.4,main,C,10,6,120,10000,0.4,2,4331,32.1099,6724,0,4331,0.0497,20
main/C10/BPPC_6_0_2.txt_0.8,main,C,10,6,120,10000,0.8,2,2048,27.8689,98,0,2048,0.0092,20
main/C10/BPPC_6_0_3.txt_0.4,main,C,10,6,120,10000,0.4,3,4233,33.2190,7930,0,4021,0.0391,20
main/C10/BPPC_6_0_3.txt_0.8,main,C,10,6,120,10000,0.8,3,1853,26.2057,166,0,1703,0.0090,20
main/C10/BPPC_6_0_1.txt_0.1,main,C,10,6,120,10000,0.1,1,10305,600.0002,2485685,1,10285,0.2634,20
main/C10/BPPC_6_0_4.txt_0.8,main,C,10,6,120,10000,0.8,4,1862,26.8271,129,0,1862,0.0113,20
main/C10/BPPC_6_0_10.txt_0.1,main,C,10,6,120,10000,0.1,10,10310,600.0001,2736033,1,10288,0.2079,20
main/C10/BPPC_7_0_1.txt_0.8,main,C,10,7,249,10000,0.8,1,2295,118.4841,1000,0,2185,0.0269,20
main/C10/BPPC_7_0_1.txt_0.4,main,C,10,7,249,10000,0.4,1,5485,162.0125,304965,0,4889,0.1530,20
